cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,ntrtmlg,cd3les,cd3t12,cd1t3,cdov3
"5343","12830","634357","2858979","The First National Bank of Eagle River","Eagle River","WI","54521","12/31/2014","2/18/2015","N","400 East Wall Street","ELLIS BANKSHARES, INC.","4","0","0","5","1","Vilas","","","1/1/1921","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","http://www.fnb-eagleriver.com","4610","1109","1779","1421","301"
"3182","0","594451","0","The First National Bank of Edgewood","Edgewood","TX","75117","12/31/2014","2/18/2015","N","119 East Front Street","","1","0","0","7","0","Van Zandt","","","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","fnbedge.com","1099","201","433","465","0"
"3184","0","665258","2234863","The First National Bank of Eldorado","Eldorado","TX","76936","12/31/2014","2/18/2015","N","100 Main Street","FIRST ELDORADO BANCSHARES, INC.","1","0","0","7","1","Schleicher","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","www.fnbeldorado.com","6226","2760","3033","433","0"
"5136","9793","970055","1125357","The First National Bank of Elk River","Elk River","MN","55330","12/31/2014","2/18/2015","N","812 Main Street","FIRST NATIONAL FINANCIAL SERVICES INC.","4","0","0","4","1","Sherburne","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1907","1/1/1934","7/20/2012","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.firstnationalfinancial.com","19575","4638","6712","6672","1553"
"6464","0","609010","2947985","The First National Bank of Elmer","Elmer","NJ","8318","12/31/2014","2/18/2015","N","10 South Main Street","ELMER BANCORP, INC.","6","0","0","4","0","Salem","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/1/1903","1/1/1934","6/2/2010","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","http://www.elmerbank.com","23310","8961","4890","8852","607"
"2273","0","450669","0","The First National Bank of Ely","Ely","NV","89301","12/31/2014","2/18/2015","N","595 Aultman Street","","1","0","0","7","1","White Pine","","","2/23/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","West","http://www.fnbely.com","0","0","0","0","0"
"3188","13314","371858","1106271","The First National Bank of Emory","Emory","TX","75440","12/31/2014","2/18/2015","N","107 Quitman Street","EMORY BANCSHARES, INC.","2","0","0","2","1","Rains","","","7/4/1903","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.fnbemory.com","16062","3383","5210","6835","634"
"3190","0","379153","0","The First National Bank of Evant","Evant","TX","76525","12/31/2014","2/18/2015","N","115 N Memory Drive","","2","0","0","8","1","Coryell","28660","Killeen-Temple, TX","10/8/1912","1/1/1934","11/29/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fnbevant.com","9834","2484","2937","2332","2081"
"5400","0","548856","1056965","The First National Bank of Fairbury","Fairbury","NE","68352","12/31/2014","2/18/2015","N","423 5th Street","FIRST NATIONAL FAIRBURY CORPORATION","3","0","0","2","1","Jefferson","","","8/1/1883","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","http://www.fnbfairbury.com","16758","5260","5532","5966","0"
"5142","0","938354","2131373","The First National Bank of Fairfax","Fairfax","MN","55332","12/31/2014","2/18/2015","N","16 S.E. First Ave","FORT RIDGELY NATIONAL BANCORPORATION, INC.","1","0","0","2","1","Renville","","","1/1/1910","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","http://www.fnbfx.com","402","130","169","103","0"
"3018","0","306056","2561167","The First National Bank of Fleming","Fleming","CO","80728","12/31/2014","2/18/2015","N","201 N Logan Ave","FLEMING COMMUNITY AGENCY, INC.","1","0","0","2","0","Logan","","","1/1/1917","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","","7697","3072","4373","252","0"
"4098","53274","185251","2816858","The First National Bank of Fletcher","Fletcher","OK","73541","12/31/2014","2/18/2015","N","401 West Cole Street","GRIFFITH FAMILY FINANCIAL HOLDINGS, L.L.C.","1","0","0","7","0","Comanche","30020","Lawton, OK","11/13/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","","1782","1379","403","0","0"
"3197","0","393252","1104941","The First National Bank of Floydada","Floydada","TX","79235","12/31/2014","2/18/2015","N","124 South Main Street","FLOYD COUNTY BANCSHARES, INC.","1","0","0","2","1","Floyd","","","1/1/1890","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","www.fnbfloydada.com","13237","6937","5659","641","0"
"3864","10598","397540","1491360","The First National Bank of Fort Smith","Fort Smith","AR","72901","12/31/2014","2/18/2015","N","602 Garrison Avenue","FIRST BANK CORP","21","0","1","4","0","Sebastian","22900","Fort Smith, AR-OK","2/29/1872","1/1/1934","2/8/2014","Stock","0","1","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","http://www.fnbfs.com","110879","29606","55146","24372","1755"
"3985","0","288152","0","The First National Bank of Frederick","Frederick","SD","57441","12/31/2014","2/18/2015","N","314 Main Street","","1","0","0","2","0","Brown","","","5/18/1882","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","","1814","302","880","500","132"
"7502","10513","493013","0","The First National Bank of Fredericksburg","Fredericksburg","PA","17026","12/31/2014","2/18/2015","N","3016 S. Pine Grove Street","","7","0","0","8","0","Lebanon","30140","Lebanon, PA","7/6/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","WWW.FNBANKONLINE.COM","14475","2660","4405","5494","1916"
"6592","16130","505916","0","The First National Bank of Germantown","Germantown","OH","45327","12/31/2014","2/18/2015","N","17 North Main Street","","1","0","0","4","0","Montgomery","19380","Dayton, OH","9/19/1863","1/1/1934","11/2/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.fnbgermantown.com","2938","575","1687","234","442"
"5150","0","975452","0","The First National Bank of Gilbert","Gilbert","MN","55741","12/31/2014","2/18/2015","N","2 North Broadway","","1","0","0","8","0","Saint Louis","20260","Duluth, MN-WI","10/26/1908","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://www.gilbertbank.com","3965","999","2966","0","0"
"3218","0","445955","1246515","The First National Bank of Gilmer","Gilmer","TX","75644","12/31/2014","2/18/2015","N","206 Us Highway 271 N","FIRST GILMER BANKSHARES, INC.","10","0","0","4","1","Upshur","30980","Longview, TX","4/13/1900","1/1/1934","3/21/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fnbgilmer.com","54865","14626","19060","8699","12480"
"4672","0","743053","1051269","The First National Bank of Girard","Girard","KS","66743","12/31/2014","2/18/2015","N","201 South Summit","MID-AMERICA BANCSHARES, INC.","1","0","0","2","1","Crawford","","","1/1/1878","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","www.fnbgirard.com","10875","5133","4749","993","0"
"5410","0","3252","1050794","The First National Bank of Gordon","Gordon","NE","69343","12/31/2014","2/18/2015","N","134 North Main Street","ISHAM MANAGEMENT COMPANY","1","0","0","2","1","Sheridan","","","1/1/1889","1/1/1934","6/2/2010","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","http://www.fnbgordon.com","43412","21637","12999","6672","2104"
"3228","0","329952","1105528","The First National Bank of Granbury","Granbury","TX","76048","12/31/2014","2/18/2015","N","101 East Bridge","FIRST GRANBURY BANCORPORATION","8","0","0","8","0","Hood","19100","Dallas-Fort Worth-Arlington, TX","1/1/1887","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fnbgranbury.com","35299","7238","21439","6459","163"
"2695","9632","610913","1823747","The First National Bank of Grayson","Grayson","KY","41143","12/31/2014","2/18/2015","N","200 S. Carol Malone Blvd.","FIRST GRAYSON BANCORP, INC.","7","0","0","8","0","Carter","","","1/1/1902","1/1/1934","10/17/2008","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","WWW.FNBGRAYSON.COM","30286","9235","19214","1586","251"
"7085","0","917500","0","The First National Bank of Groton","Groton","NY","13073","12/31/2014","2/18/2015","N","159-163 Main Street","","2","0","0","8","0","Tompkins","27060","Ithaca, NY","5/1/1865","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","www.grotonbank.com","12444","856","4402","4624","2562"
"5297","11669","742944","1209275","The First National Bank of Hartford","Hartford","WI","53027","12/31/2014","2/18/2015","N","116 West Sumner Street","FNB HARTFORD BANCORP., INC.","3","0","0","4","0","Washington","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","WWW.FNB-HARTFORD.COM","10308","2392","4617","3145","154"
"2804","0","112332","1084052","The First National Bank of Hartford","Hartford","AL","36344","12/31/2014","2/18/2015","N","101 Third Avenue South","FIRST HARTFORD BANCSHARES, INC.","1","0","0","8","1","Geneva","20020","Dothan, AL","1/1/1905","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","www.fnbhartford.com","23171","4946","13469","4756","0"
"4683","52546","931458","2009717","The First National Bank of Harveyville","Harveyville","KS","66431","12/31/2014","2/18/2015","N","197 Main Street","MOHLER BANCSHARES, INC.","1","0","0","2","0","Wabaunsee","45820","Topeka, KS","9/20/1920","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","http://www.fnbharveyville.com","2163","200","1027","936","0"
"3248","0","173959","3828241","The First National Bank of Hebbronville","Hebbronville","TX","78361","12/31/2014","2/18/2015","N","305 North Smith Street","HEBBRONVILLE REGIONAL BANCSHARES, INC.","1","0","0","7","1","Jim Hogg","","","1/1/1913","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.fnbhebb.com","58243","8946","24859","19305","5133"
"5162","11509","23456","1125290","The First National Bank of Henning","Ottertail","MN","56571","12/31/2014","2/18/2015","N","106 St Hwy 78 N","HENNING BANCSHARES, INC.","2","0","0","4","1","Otter Tail","","","8/1/1903","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.fnbhenning.com","11646","2178","4159","3719","1590"
"5419","0","194253","1058138","The First National Bank of Holdrege","Holdrege","NE","68949","12/31/2014","2/18/2015","N","401 East Avenue","FIRST HOLDREGE BANCSHARES, INC.","1","0","0","2","1","Phelps","","","6/13/1884","1/1/1934","12/31/2014","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","www.fnbholdrege.com","4164","1712","1986","466","0"
"4123","14385","816256","1140060","The First National Bank of Hooker","Hooker","OK","73945","12/31/2014","2/18/2015","N","119 North Broadway","HOOKER NATIONAL BANCSHARES, INC.","1","0","0","2","0","Texas","","","6/23/1914","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","www.hookerbank.com","8510","2899","4300","1311","0"
"4690","0","870856","1472079","The First National Bank of Hope","Hope","KS","67451","12/31/2014","2/18/2015","N","112 North Main Street","HOPE BANCSHARES, INC.","2","0","0","2","1","Dickinson","","","1/1/1923","1/1/1934","4/20/2013","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","http://www.fnbks.com","10610","4549","2570","1761","1730"
"4692","0","814953","1059519","The First National Bank of Howard","Howard","KS","67349","12/31/2014","2/18/2015","N","101 S Wabash St","FIRST HOWARD BANKSHARES, INC.","1","0","0","2","1","Elk","","","1/1/1885","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","","381","0","381","0","0"
"3268","10026","849357","1838068","The First National Bank of Hughes Springs","Hughes Springs","TX","75656","12/31/2014","2/18/2015","N","418 East First Street","CHALYBEATE SPRINGS CORPORATION","12","0","0","4","1","Cass","","","6/3/1903","1/1/1934","3/1/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.fnbhs.com","25576","13362","11321","765","128"
"3029","0","276551","1998702","The First National Bank of Hugo","Hugo","CO","80821","12/31/2014","2/18/2015","N","321 4th Street","FIRST LIBERTY CAPITAL CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN","3","0","0","2","1","Lincoln","","","11/16/1903","1/1/1934","12/15/2008","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","http://www.fnbhugo.com","8087","3136","4587","364","0"
"4697","12743","754853","1139354","The First National Bank of Hutchinson","Hutchinson","KS","67501","12/31/2014","2/18/2015","N","1 North Main Street","FIRST KANSAS BANCSHARES, INC.","10","0","0","4","0","Reno","","","5/2/1876","1/1/1934","9/24/2012","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","WWW.FNBHUTCH.COM","41162","9174","18664","11708","1616"
"11252","11601","379649","1246618","The First National Bank of Izard County","Calico Rock","AR","72519","12/31/2014","2/18/2015","N","2005 Highway 56","WYATT BANCSHARES, INC.","5","0","0","2","0","Izard","","","5/1/1914","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","http://www.fnbizardcounty.com","21750","7007","12091","2652","0"
"2698","0","620015","1132168","The First National Bank of Jackson","Jackson","KY","41339","12/31/2014","2/18/2015","N","1126 Main Street","FIRST NATIONAL HOLDING COMPANY OF JACKSON, THE","2","0","0","8","0","Breathitt","","","1/1/1909","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","http://www.firstnationalbankjackson.com","28852","8900","12330","7622","0"
"4290","0","622037","1085303","The First National Bank of Jeanerette","Jeanerette","LA","70544","12/31/2014","2/18/2015","N","1331 East Main Street","JEANERETTE FIRST NATIONAL BANCORP, INC.","6","0","0","4","1","Iberia","29180","Lafayette, LA","6/5/1905","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","www.yourfnb.com","39269","5962","21372","11457","478"
"5422","0","563457","1945340","The First National Bank of Johnson","Johnson","NE","68378","12/31/2014","2/18/2015","N","125 Main Street","FIRST NATIONAL JOHNSON BANCSHARES, INC.","2","0","0","2","0","Nemaha","","","5/6/1906","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","www.fnbjohnson.com","2764","100","2507","157","0"
"3281","0","608451","0","The First National Bank of Kemp","Kemp","TX","75143","12/31/2014","2/18/2015","N","100 South State Highway 274","","2","0","0","7","1","Henderson","","","8/3/1901","1/1/1934","3/29/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.fnbkemp.com","5204","3308","982","914","0"
"3805","0","489249","3674710","The First National Bank of Kinmundy","Kinmundy","IL","62854","12/31/2014","2/18/2015","N","Second And Madison Streets","SOUTH CENTRAL BANCORP, INC.","1","0","0","8","0","Marion","","","2/2/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","www.kinmundybank.com","2717","2214","0","0","503"
"3688","11616","824738","1208988","The First National Bank of Lacon","Lacon","IL","61540","12/31/2014","2/18/2015","N","111 South Broad Street","FIRST LACON CORP.","1","0","0","2","1","Marshall","37900","Peoria, IL","4/11/1864","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.fnblacon.com","9011","843","6041","1613","514"
"3034","11418","513256","1064027","The First National Bank of Las Animas","Las Animas","CO","81054","12/31/2014","2/18/2015","N","535 Bent Avenue","FIRST BANKSHARES OF LAS ANIMAS, INC.","6","0","0","2","1","Bent","","","1/1/1901","1/1/1934","1/13/2012","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","http://www.fnblasanimas.com","38603","9374","16248","10358","2623"
"3896","0","799948","3288425","The First National Bank of Lawrence County at Walnut Ridge","Walnut Ridge","AR","72476","12/31/2014","2/18/2015","N","202 West Main Street","FIRST NATIONAL CAPITAL CORPORATION","4","0","0","2","1","Lawrence","","","3/27/1919","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","http://www.firstteller.com","48776","13511","26624","8439","202"
"2260","10745","745570","2851653","The First National Bank of Layton","Layton","UT","84041","12/31/2014","2/18/2015","N","12 South Main Street","FNB BANCORP","8","0","0","4","1","Davis","36260","Ogden-Clearfield, UT","5/15/1905","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","fnbutah.com","22577","8250","6087","5782","2458"
"5180","12818","986551","1126934","The First National Bank of Le Center","Le Center","MN","56057","12/31/2014","2/18/2015","N","10 West Minnesota Street","TRAXSHARES, INC.","1","0","0","2","1","Le Sueur","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1903","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","http://www.fnblecenter.com","5615","646","2144","1946","879"
"4717","0","114158","1050075","The First National Bank of Liberal","Liberal","KS","67901","12/31/2014","2/18/2015","N","1700 N Lincoln Ave","KANSAS BANK CORPORATION","5","0","0","2","0","Seward","","","7/13/1900","1/1/1934","6/23/2008","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","WWW.FNBLIBERAL.COM","64548","19930","27816","13780","3022"
"7577","12427","432012","0","The First National Bank of Lilly","Lilly","PA","15938","12/31/2014","2/18/2015","N","500 Main Street","","1","0","0","7","0","Cambria","27780","Johnstown, PA","1/1/1906","1/1/1934","11/1/2007","Stock","0","0","OCC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","http://www.fnblilly.com","2223","0","1289","934","0"
"4134","0","296858","1917897","The First National Bank of Lindsay","Lindsay","OK","73052","12/31/2014","2/18/2015","N","101 South Main Street","FIRST LINDSAY CORPORATION","1","0","0","7","0","Garvin","","","4/2/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","http://www.fnblindsay.com","3722","1181","1963","578","0"
"3303","0","811457","0","The First National Bank of Lipan","Lipan","TX","76462","12/31/2014","2/18/2015","N","101 East Lipan Drive","","1","0","0","8","0","Hood","19100","Dallas-Fort Worth-Arlington, TX","1/1/1907","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","","3231","704","2527","0","0"
"3807","0","370347","1099346","The First National Bank of Litchfield","Litchfield","IL","62056","12/31/2014","2/18/2015","N","324 North State Street","FIRST MONTGOMERY BANCORP, INC.","2","0","0","2","1","Montgomery","","","1/1/1860","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","www.fnbill.com","16103","3750","11768","585","0"
"3305","15937","630658","2504285","The First National Bank of Livingston","Livingston","TX","77351","12/31/2014","2/18/2015","N","2121 Highway 190 West","FNB COMPANY","3","0","0","7","1","Polk","","","3/17/1902","1/1/1934","10/10/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","www.fnblivingston.com","17272","5079","8359","2947","887"
